ACM,IEEE,SPRINGER,SCIENCE,Database,cite,author,title,acronym,booktitle,pages,Start Page,End Page,#,year,publisher,doi,Link,IC1,IC2,IC3,EC1,EC2,EC3,Selected,Note
#N/A,#N/A,#N/A,#N/A,Scopus,,"Debie E., Shafi K., Merrick K., Lokan C.",On Taxonomy and Evaluation of Feature Selection-Based Learning Classifier System Ensemble Approaches for Data Mining Problems,,Computational Intelligence,554-578,554,578,25,2017,Blackwell Publishing Inc.,10.1111/coin.12099,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988672488&doi=10.1111%2fcoin.12099&partnerID=40&md5=f59461b9f9c3aa135eb71c62fcda5f2c,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,Seeking Multiple Solutions: An Updated Survey on Niching Methods and Their Applications,#N/A,#N/A,Scopus,,"Li X., Epitropakis M.G., Deb K., Engelbrecht A.",Seeking Multiple Solutions: An Updated Survey on Niching Methods and Their Applications,,IEEE Transactions on Evolutionary Computation,518-538,518,538,21,2017,Institute of Electrical and Electronics Engineers Inc.,10.1109/TEVC.2016.2638437,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029283359&doi=10.1109%2fTEVC.2016.2638437&partnerID=40&md5=25de842d5d4aa67615276097cd72aaac,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,Information gain score computation for N-grams using multiprocessing model,#N/A,#N/A,Scopus,,"Darshan S.L.S., Kumara M.A.A., Jaidhar C.D.",Information gain score computation for N-grams using multiprocessing model,,"ISEA Asia Security and Privacy Conference 2017, ISEASP 2017",-,,,,2017,Institute of Electrical and Electronics Engineers Inc.,10.1109/ISEASP.2017.7976984,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027402632&doi=10.1109%2fISEASP.2017.7976984&partnerID=40&md5=2e7ac48202d83a7756d4b71a4b1c0ad6,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
Performance-influence Models for Highly Configurable Systems,#N/A,#N/A,#N/A,Scopus,,"Siegmund N., Grebhahn A., Apel S., Kästner C.",Performance-influence models for highly configurable systems,,"2015 10th Joint Meeting of the European Software Engineering Conference and the ACM SIGSOFT Symposium on the Foundations of Software Engineering, ESEC/FSE 2015 - Proceedings",284-294,284,294,11,2015,"Association for Computing Machinery, Inc",10.1145/2786805.2786845,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960388769&doi=10.1145%2f2786805.2786845&partnerID=40&md5=ae7f072168fadcd086bc525ea86f6d51,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,YES,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Bacciu D., Gnesi S., Semini L.",Using a machine learning approach to implement evaluate product line features,,"Electronic Proceedings in Theoretical Computer Science, EPTCS",75-83,75,83,9,2015,Open Publishing Association,10.4204/EPTCS.188.8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954565218&doi=10.4204%2fEPTCS.188.8&partnerID=40&md5=16ed0364e691892fade036d50c42d3d2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,"no, simply a ""pure prediction"" paper -- authors try to resolve a classification problem since metrics are categorical (User Profile and Location Preview). Otherwise clearly a paper in the scope. For the anecdote one of the author suggested me this paper at VaMoS when I presented VaryLaTeX"
Sensitivity-like Analysis for Feature Selection in Genetic Programming,#N/A,#N/A,#N/A,Scopus,,Dick G.,Sensitivity-like analysis for feature selection in genetic programming,,GECCO 2017 - Proceedings of the 2017 Genetic and Evolutionary Computation Conference,401-408,401,408,8,2017,"Association for Computing Machinery, Inc",10.1145/3071178.3071338,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026391336&doi=10.1145%2f3071178.3071338&partnerID=40&md5=72786cd227582628e41877419daa6ef8,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Senawi A., Wei H.-L., Billings S.A.",A new maximum relevance-minimum multicollinearity (MRmMC) method for feature selection and ranking,,Pattern Recognition,47-61,47,61,15,2017,Elsevier Ltd,10.1016/j.patcog.2017.01.026,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016058239&doi=10.1016%2fj.patcog.2017.01.026&partnerID=40&md5=065e0def34f3ee7b65cc3d5d3fd7d9df,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,Proposal of a new feature selection method for prediction
#N/A,#N/A,#N/A,#N/A,Scopus,,"Hart E., Gardiner B., Sim K., Kamimura K.",A hybrid method for feature construction and selection to improve wind-damage prediction in the forestry sector,,GECCO 2017 - Proceedings of the 2017 Genetic and Evolutionary Computation Conference,1121-1128,1121,1128,8,2017,"Association for Computing Machinery, Inc",10.1145/3071178.3071217,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026423317&doi=10.1145%2f3071178.3071217&partnerID=40&md5=60f98b98ce476b72c05cbd967c972897,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,Melody analysis for prediction of the emotions conveyed by Sinhala songs,#N/A,#N/A,Scopus,,"Viraj Lakshitha M.G., Jayaratne K.L.",Melody analysis for prediction of the emotions conveyed by Sinhala songs,,"2016 IEEE International Conference on Information and Automation for Sustainability: Interoperable Sustainable Smart Systems for Next Generation, ICIAfS 2016",-,,,,2017,Institute of Electrical and Electronics Engineers Inc.,10.1109/ICIAFS.2016.7946524,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021965065&doi=10.1109%2fICIAFS.2016.7946524&partnerID=40&md5=b96461b559b64f95785a3d204bab7dde,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,Anomaly behavior analysis of website vulnerability and security,#N/A,#N/A,Scopus,,"Satam P., Kelly D., Hariri S.",Anomaly behavior analysis of website vulnerability and security,,"Proceedings of IEEE/ACS International Conference on Computer Systems and Applications, AICCSA",-,,,,2017,IEEE Computer Society,10.1109/AICCSA.2016.7945697,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85022021543&doi=10.1109%2fAICCSA.2016.7945697&partnerID=40&md5=b27d55c100f228ab7869c5e33e27f8e2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,Genetic programming and K-nearest neighbour classifier based intrusion detection model,#N/A,#N/A,Scopus,,"Malhotra S., Bali V., Paliwal K.K.",Genetic programming and K-nearest neighbour classifier based intrusion detection model,,"Proceedings of the 7th International Conference Confluence 2017 on Cloud Computing, Data Science and Engineering",42-46,42,46,5,2017,Institute of Electrical and Electronics Engineers Inc.,10.1109/CONFLUENCE.2017.7943121,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021716803&doi=10.1109%2fCONFLUENCE.2017.7943121&partnerID=40&md5=5b28dec291a713e66f5f19a65be50335,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Mirzaei A., Mohsenzadeh Y., Sheikhzadeh H.",Variational Relevant Sample-Feature Machine: A fully Bayesian approach for embedded feature selection,,Neurocomputing,181-190,181,190,10,2017,Elsevier B.V.,10.1016/j.neucom.2017.02.057,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014390593&doi=10.1016%2fj.neucom.2017.02.057&partnerID=40&md5=96942832623bdb79b0924f7cad2b4229,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,Proposal of a new feature selection method for prediction
#N/A,#N/A,#N/A,#N/A,Scopus,,"Parmezan A.R.S., Lee H.D., Wu F.C.",Metalearning for choosing feature selection algorithms in data mining: Proposal of a new framework,,Expert Systems with Applications,1-24,1,24,24,2017,Elsevier Ltd,10.1016/j.eswa.2017.01.013,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010470379&doi=10.1016%2fj.eswa.2017.01.013&partnerID=40&md5=09e2d28062f29966690c14aee9b91e82,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,Proposal of a framework to choose a feature selection method for prediction
#N/A,#N/A,#N/A,#N/A,Scopus,,"Gao L., Song J., Liu X., Shao J., Liu J., Shao J.",Learning in high-dimensional multimedia data: the state of the art,,Multimedia Systems,303-313,303,313,11,2017,Springer Verlag,10.1007/s00530-015-0494-1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944916374&doi=10.1007%2fs00530-015-0494-1&partnerID=40&md5=6a6a70aeca6b6a680c82c8989dc8dbeb,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Rauber P.E., Falcão A.X., Telea A.C.",Projections as visual aids for classification system design,,Information Visualization,-,,,,2017,SAGE Publications Ltd,10.1177/1473871617713337,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046038362&doi=10.1177%2f1473871617713337&partnerID=40&md5=1238c98f73121e834841047a353347bc,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Kumar A., Kabra G., Mussada E.K., Dash M.K., Rana P.S.",Combined artificial bee colony algorithm and machine learning techniques for prediction of online consumer repurchase intention,,Neural Computing and Applications,1-14,1,14,14,2017,Springer London,10.1007/s00521-017-3047-z,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019745929&doi=10.1007%2fs00521-017-3047-z&partnerID=40&md5=09eb9b4963c97bd321229085ea180056,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
Classification of Imbalanced Documents by Feature Selection,#N/A,#N/A,#N/A,Scopus,,"Adachi Y., Onimura N., Yamashita T., Hirokawa S.",Classification of imbalanced documents by feature selection,,ACM International Conference Proceeding Series,228-232,228,232,5,2017,Association for Computing Machinery,10.1145/3093241.3093246,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030120453&doi=10.1145%2f3093241.3093246&partnerID=40&md5=04042f871bbed837d46a0be8d4ff242a,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,A Robust Feature Selection Algorithm,#N/A,#N/A,Scopus,,Chandra B.,A Robust Feature Selection Algorithm,,"Proceedings - 2016 9th International Conference on Developments in eSystems Engineering, DeSE 2016",308-313,308,313,6,2017,Institute of Electrical and Electronics Engineers Inc.,10.1109/DeSE.2016.70,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020707157&doi=10.1109%2fDeSE.2016.70&partnerID=40&md5=f8ef3e5c00e5e0820ae499f83ed84073,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,Proposal of a new feature selection method for prediction
#N/A,#N/A,#N/A,#N/A,Scopus,,"Wang S., Wang H.",Unsupervised feature selection via low-rank approximation and structure learning,,Knowledge-Based Systems,70-79,70,79,10,2017,Elsevier B.V.,10.1016/j.knosys.2017.03.002,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014837592&doi=10.1016%2fj.knosys.2017.03.002&partnerID=40&md5=be405805bbfbd57e3c66b5b4f7fce84d,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,Proposal of a new feature selection method for prediction
#N/A,#N/A,#N/A,#N/A,Scopus,,Kowal M.,Multi-Perspective modeling and performance analysis of software product lines,,CEUR Workshop Proceedings,-,,,,2015,CEUR-WS,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962218565&partnerID=40&md5=412a9778f332d3748fa33cf1bf029a46,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,"Thesis introduction - out of scope, no learning"
#N/A,#N/A,#N/A,#N/A,Scopus,,"Viviani M., Pasi G.",Quantifier Guided Aggregation for the Veracity Assessment of Online Reviews,,International Journal of Intelligent Systems,481-501,481,501,21,2017,John Wiley and Sons Ltd,10.1002/int.21844,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991709198&doi=10.1002%2fint.21844&partnerID=40&md5=4ba858557f664ed04cf5fd1cf2b5fc26,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Liu Y., Tang S., Tan Z., Pazos A.",Experimental study and Random Forest prediction model of microbiome cell surface hydrophobicity,,Expert Systems with Applications,306-316,306,316,11,2017,Elsevier Ltd,10.1016/j.eswa.2016.10.058,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006699870&doi=10.1016%2fj.eswa.2016.10.058&partnerID=40&md5=f5c9886eba16d6fb7fc5e79ac5646e2f,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Bagga P., Sharma V.",A Biological Immune System (BIS) inspired Mobile Agent Platform (MAP) security architecture,,Expert Systems with Applications,269-282,269,282,14,2017,Elsevier Ltd,10.1016/j.eswa.2016.10.062,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006783227&doi=10.1016%2fj.eswa.2016.10.062&partnerID=40&md5=54224d034e4999cc64dbaaa457aecaaa,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,Robust unsupervised feature selection by nonnegative sparse subspace learning,#N/A,#N/A,Scopus,,"Zheng W., Yan H., Yang J., Yang J.",Robust unsupervised feature selection by nonnegative sparse subspace learning,,Proceedings - International Conference on Pattern Recognition,3615-3620,3615,3620,6,2017,Institute of Electrical and Electronics Engineers Inc.,10.1109/ICPR.2016.7900195,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019115905&doi=10.1109%2fICPR.2016.7900195&partnerID=40&md5=d38fbfe15d6d83eea1e645e892f23083,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,Proposal of a new feature selection method for prediction
#N/A,Towards an automated estimation of English skill via TOEIC score based on reading analysis,#N/A,#N/A,Scopus,,"Augereau O., Fujiyoshi H., Kise K.",Towards an automated estimation of English skill via TOEIC score based on reading analysis,,Proceedings - International Conference on Pattern Recognition,1285-1290,1285,1290,6,2017,Institute of Electrical and Electronics Engineers Inc.,10.1109/ICPR.2016.7899814,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019144816&doi=10.1109%2fICPR.2016.7899814&partnerID=40&md5=e0640764ba00ce747ad9da53565b065c,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
Evaluating Behavioral Biometrics for Continuous Authentication: Challenges and Metrics,#N/A,#N/A,#N/A,Scopus,,"Eberz S., Rasmussen K.B., Lenders V., Martinovic I.",Evaluating behavioral biometrics for continuous authentication: Challenges and metrics,,ASIA CCS 2017 - Proceedings of the 2017 ACM Asia Conference on Computer and Communications Security,386-399,386,399,14,2017,"Association for Computing Machinery, Inc",10.1145/3052973.3053032,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021906089&doi=10.1145%2f3052973.3053032&partnerID=40&md5=76f570c11f2ef5fda70f61925ffb27d4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,[No author name available],"MaLTeSQuE 2017 - IEEE International Workshop on Machine Learning Techniques for Software Quality Evaluation, co-located with SANER 2017",,"MaLTeSQuE 2017 - IEEE International Workshop on Machine Learning Techniques for Software Quality Evaluation, co-located with SANER 2017",-,,,,2017,Institute of Electrical and Electronics Engineers Inc.,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018327881&partnerID=40&md5=3693c76a670bab5c5abdc6d81c63f17c,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NO,Proceedings
#N/A,Comprehensive Analysis of Network Traffic Data,#N/A,#N/A,Scopus,,"Miao Y., Ruan Z., Pan L., Zhang J., Xiang Y., Wang Y.",Comprehensive analysis of network traffic data,,"Proceedings - 2016 16th IEEE International Conference on Computer and Information Technology, CIT 2016, 2016 6th International Symposium on Cloud and Service Computing, IEEE SC2 2016 and 2016 International Symposium on Security and Privacy in Social Networks and Big Data, SocialSec 2016",423-430,423,430,8,2017,Institute of Electrical and Electronics Engineers Inc.,10.1109/CIT.2016.22,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017374526&doi=10.1109%2fCIT.2016.22&partnerID=40&md5=2f8a99bdd16da5144cf227ef01dbe3e8,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
Ontology Driven Sentiment Analysis on Social Web for Government Intelligence,#N/A,#N/A,#N/A,Scopus,,"Kumar A., Joshi A.",Ontology driven sentiment analysis on social web for government intelligence,,ACM International Conference Proceeding Series,134-139,134,139,6,2017,Association for Computing Machinery,10.1145/3055219.3055229,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019729073&doi=10.1145%2f3055219.3055229&partnerID=40&md5=1c7c8e5744d63bca5670664d1ae7cec4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,Extend relation identification in scientific papers based on supervised machine learning,#N/A,#N/A,Scopus,,"Sibaroni Y., Widyantoro D.H., Khodra M.L.",Extend relation identification in scientific papers based on supervised machine learning,,"2016 International Conference on Advanced Computer Science and Information Systems, ICACSIS 2016",379-384,379,384,6,2017,Institute of Electrical and Electronics Engineers Inc.,10.1109/ICACSIS.2016.7872724,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017020623&doi=10.1109%2fICACSIS.2016.7872724&partnerID=40&md5=b55272ac40526b11ffe0f73fef49b8bb,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,Tiwari A.K.,Introduction to machine learning,,Ubiquitous Machine Learning and Its Applications,1-14,1,14,14,2017,IGI Global,10.4018/978-1-5225-2545-5.ch001,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027696280&doi=10.4018%2f978-1-5225-2545-5.ch001&partnerID=40&md5=c82b1561859deea409ccd5de5af64962,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Mohanty R., Ravi V.",Machine learning techniques to predict software defect,,"Artificial Intelligence: Concepts, Methodologies, Tools, and Applications",1473-1487,1473,1487,15,2016,IGI Global,10.4018/978-1-5225-1759-7.ch059,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018614021&doi=10.4018%2f978-1-5225-1759-7.ch059&partnerID=40&md5=9feb43cd599a5948fff4549bc54df3eb,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,YES,
#N/A,#N/A,#N/A,#N/A,Scopus,,Bermejo S.,Ensembles of wrappers for automated feature selection in fish age classification,,Computers and Electronics in Agriculture,27-32,27,32,6,2017,Elsevier B.V.,10.1016/j.compag.2017.01.007,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009957651&doi=10.1016%2fj.compag.2017.01.007&partnerID=40&md5=680c7ada5d8b629fa273150bf0147ec4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Das A., Das S.",Feature weighting and selection with a Pareto-optimal trade-off between relevancy and redundancy,,Pattern Recognition Letters,12-19,12,19,8,2017,Elsevier B.V.,10.1016/j.patrec.2017.01.004,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009874233&doi=10.1016%2fj.patrec.2017.01.004&partnerID=40&md5=a3ce4e1782514501bcb4d1b87ac5eed5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Sankaran A., Jain A., Vashisth T., Vatsa M., Singh R.",Adaptive latent fingerprint segmentation using feature selection and random decision forest classification,,Information Fusion,1-15,1,15,15,2017,Elsevier B.V.,10.1016/j.inffus.2016.05.002,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975257996&doi=10.1016%2fj.inffus.2016.05.002&partnerID=40&md5=fb780df66519ac6bfe4dff7a73516651,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Ojha V.K., Abraham A., Snášel V.",Ensemble of heterogeneous flexible neural trees using multiobjective genetic programming,,Applied Soft Computing Journal,909-924,909,924,16,2017,Elsevier Ltd,10.1016/j.asoc.2016.09.035,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992080670&doi=10.1016%2fj.asoc.2016.09.035&partnerID=40&md5=c5e51b40fd0486d3de25085afa2ee589,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
Text Document Clustering Using Memetic Feature Selection,#N/A,#N/A,#N/A,Scopus,,"Al-Jadir I., Wong K.W., Fung C.C., Xie H.",Text document clustering using memetic feature selection,,ACM International Conference Proceeding Series,415-420,415,420,6,2017,Association for Computing Machinery,10.1145/3055635.3056603,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025128090&doi=10.1145%2f3055635.3056603&partnerID=40&md5=0f7003d13f965fd137f27686ce3c0385,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
#N/A,#N/A,#N/A,#N/A,Scopus,,"Liu J., Lin Y., Lin M., Wu S., Zhang J.",Feature selection based on quality of information,,Neurocomputing,11-22,11,22,12,2017,Elsevier B.V.,10.1016/j.neucom.2016.11.001,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006766651&doi=10.1016%2fj.neucom.2016.11.001&partnerID=40&md5=ce1a9fcd72f16727a5378edbaa4f90dd,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NO,
